gen	nevals	avg      	std       	min        	max    	p-avg	p-std   	p-min	p-max	s-avg	s-std   	s-min	s-max	t-avg  	t-std  	t-min  	t-max  
155	25    	1.21121  	0.0137851 	1.1975     	1.29742	1    	0       	1    	1    	25.55	1.38834 	24   	31   	4429.46	734.785	1258.25	6228.02
156	25    	1.21166  	0.013655  	1.19767    	1.29742	1    	0       	1    	1    	25.61	1.37764 	24   	31   	4443.95	743.314	1258.25	6228.02
157	25    	1.2119   	0.0135134 	1.19779    	1.29742	1    	0       	1    	1    	25.61	1.37764 	24   	31   	4419.77	726.402	1258.25	6192.79
158	25    	1.21238  	0.0134178 	1.19861    	1.29742	1    	0       	1    	1    	25.63	1.3759  	24   	31   	4391.68	711.591	1258.25	6139.42
159	25    	1.21241  	0.0133951 	1.19893    	1.29742	1    	0       	1    	1    	25.61	1.38488 	24   	31   	4369.27	691.194	1258.25	6107.21
160	25    	1.21343  	0.0135648 	1.19994    	1.29742	1    	0       	1    	1    	25.66	1.38    	24   	31   	4317.29	679.146	1258.25	5863.29
161	25    	1.21362  	0.0134909 	1.20008    	1.29742	1    	0       	1    	1    	25.68	1.37026 	24   	31   	4318.47	679.148	1258.25	5863.29
162	25    	1.21362  	0.0134909 	1.20008    	1.29742	1    	0       	1    	1    	25.68	1.37026 	24   	31   	4318.47	679.148	1258.25	5863.29
163	25    	1.21441  	0.0132664 	1.20076    	1.29742	1    	0       	1    	1    	25.79	1.34384 	24   	31   	4348.99	682.276	1258.25	5863.29
164	25    	1.21467  	0.0131586 	1.20082    	1.29742	1    	0       	1    	1    	25.82	1.33701 	24   	31   	4353.38	687.153	1258.25	5863.29
165	25    	1.21515  	0.012956  	1.20102    	1.29742	1    	0       	1    	1    	25.88	1.30599 	24   	31   	4365.49	692.106	1258.25	5863.29
166	25    	1.21572  	0.0127445 	1.20122    	1.29742	1    	0       	1    	1    	25.96	1.27216 	24   	31   	4388.17	691.903	1258.25	5863.29
167	25    	1.21703  	0.0126463 	1.20188    	1.29742	1    	0       	1    	1    	26.11	1.24816 	24   	31   	4406.89	670.385	1258.25	5804.52
168	25    	1.21735  	0.0124924 	1.20199    	1.29742	1    	0       	1    	1    	26.14	1.23305 	24   	31   	4404.94	654.598	1258.25	5759.34
169	25    	1.21747  	0.0123954 	1.2023     	1.29742	1    	0       	1    	1    	26.17	1.20046 	24   	31   	4422.85	666.305	1258.25	5759.34
170	25    	1.21815  	0.0122382 	1.2025     	1.29742	1    	0       	1    	1    	26.22	1.19649 	24   	31   	4404.62	636.479	1258.25	5730.15
171	25    	1.21902  	0.0117767 	1.20297    	1.29742	1    	0       	1    	1    	26.28	1.17541 	24   	31   	4378.19	614.863	1258.25	5243.68
172	25    	1.22019  	0.0110349 	1.20354    	1.29742	1    	0       	1    	1    	26.43	1.04168 	24   	31   	4411.25	606.238	1258.25	5243.68
